Balda,RegCasa,place_id,Latitude,Longitude
سرعين الفوقا غربي,بعلبك,ChIJHVGEMeO5GBURMqzUCo4cgWY,33.878645,36.0928778
سعدنايل,زحلة,ChIJ5Qlyfo00HxURInR182Uu1_4,33.8211819,35.882411700000006
سعدين,عكار,ChIJ32hxIh0wIhURKH7U8l69t3w,34.5962861,36.0916091
سفينة الدريب,عكار,ChIJ86C2crkwIhURQjGkvG9rKCk,34.5773451,36.1613289
سفينة القيطع,عكار,ChIJlze5GHIiIhURjpF4qucwgJc,34.4608885,36.0291246
سقي رشميا,جبيل,ChIJ9RC_NsZWHxURGvKyTjd1JKs,34.1603401,35.7893544
سلعا,صور,ChIJx_W3kE-FHhURygDwLgWbTJo,33.254059600000005,35.38052280000001
سلعاتا,البترون,ChIJEZRIBhriIRUROhmMpYTiI_s,34.279588700000005,35.6640062
سمار جبيل,البترون,ChIJD-OXDx5ZHxURoueYo2oLV80,34.2198222,35.6920198
سن الفيل,المتن,ChIJNVIex7QXHxURSi8RktEcP4Q,33.8779688,35.5399541
سن الفيل جسر الباشا,المتن,ChIJNVIex7QXHxURSi8RktEcP4Q,33.8779688,35.5399541
سنيا,جزين,ChIJTYjsbmToHhURwiE9STdq2aU,33.5179014,35.5283917
سهلات الماء,الهرمل,ChIJA-fNMoFPIhURHJfaEFuJXSA,34.483509999999995,36.39853
سهيله,كسروان,ChIJ5Z7QEVFHHxURXqZ8V_jvJsg,33.9551076,35.6583323
سوق الغرب,عاليه,ChIJ3U20woMYHxUR0sYsogLyaGs,33.7880582,35.5617559
سيدة النجاة,زحلة,ChIJtVuTMSM1HxURxyltvVWH53E,33.8472275,35.896928
سير,المنية,ChIJHREi1WgZIhUR1kcBzMkdH44,34.3869469,36.0294446
سيسوق,عكار,ChIJjVlQFQQjIhURMHL_5TZegSo,34.4890191,36.052606700000005
سيني,النبطية,ChIJm5ip2VS9HhURAd3ULzYWH2g,33.205108300000006,35.56853359999999
شاتين,البترون,ChIJZZJTMmJVHxURcir-sOJenIk,34.1885309,35.8871277
شارون,عاليه,ChIJ42ZcddgkHxURZpIHVACPKo8,33.7717906,35.6864066
شامات,جبيل,ChIJsY7fYzJaHxURRtTfErOKmn4,34.165277,35.6999788
شان,عكار,ChIJ0xokxJQ8IhURzhqVckOANCg,34.481971,36.1147925
شانيه,عاليه,ChIJvyWnSKQkHxURnsY5x-auHDc,33.787125200000006,35.660397100000004
شبطين,البترون,ChIJr4xNAY5XHxURmHsIJ7NIl3c,34.2117989,35.7513516
شتوره,زحلة,ChIJIbmnvHU0HxURGvWqXubT0Zk,33.8151459,35.853263899999995
شحتول,كسروان,ChIJx-I1r5NFHxURWDUxIYv6ZoI,34.0324705,35.7206195
شحور,صور,ChIJC4YDQ8iPHhURABRTq_YhO0w,33.2997805,35.370483
شحيم الجامع,الشوف,ChIJP6FNtqrmHhURoJo2USUl2zs,33.624868,35.479440000000004
شدره,عكار,ChIJuZpAxaBLIhURljvVOlYK5o4,34.6198914,36.3234783
شربيلا,عكار,ChIJ0Wc30pMwIhURwAm_fIJWeag,34.583461299999996,36.146088
شرتون,عاليه,ChIJE6sLQR4iHxURfiA9BbfhwZ0,33.7486946,35.583749100000006
شرين,المتن,ChIJn6IL9Ac4HxURpJx46HqFQD0,33.9320317,35.730864200000006
شقرا,بنت جبيل,ChIJIXgEAM6bHhURRi1bK-uD4lQ,33.1932564,35.46905
شكا,البترون,ChIJ0Rn8K6bkIRURwJZfqcvxZag,34.3239546,35.7294505
شليفا,بعلبك,ChIJJ5pC_dGnGBUR_M-x31g5sAM,34.0855238,36.100161799999995
شملان,عاليه,ChIJ_ZM1lpUYHxURdiNR12j9C9w,33.780378999999996,35.5490638
شموت,جبيل,ChIJ_5gkw0RZHxUR7IaHqRtLwwo,34.1980972,35.6715901
شننعير,كسروان,ChIJ3SZBqcVGHxURMtOEAO3CVnY,34.00655870000001,35.6681539
شواليق,جزين,ChIJkYOeaHnvHhURRMB2GzkYGgc,33.5539375,35.439143200000004
شوكين,النبطية,ChIJfaSV9piTHhURgPJF8yh3avY,33.3550675,35.4642305
شويا,المتن,ChIJbwO3Wg04HxURgO62FnEmKxc,33.9269208,35.71960130000001
شويت,بعبدا,ChIJD5rjhic9HxUR-nPO-tKeZtc,33.8286096,35.609358799999995
شيحين,صور,ChIJBRmZrPUqHBUR6ImNpbAZm58,33.126242600000005,35.256148700000004
شيخان,جبيل,ChIJYd0S-fNbHxURbPz1JdeUKOI,34.17459360000001,35.6590011
شيخلار,عكار,ChIJY0MrfmxKIhURKtKnOtWieTc,34.619905100000004,36.2726477
صبّاح,جزين,ChIJYw16pWLnHhURGBTQtcKlzHo,33.5683919,35.5652468
صديقين,صور,ChIJ9ysFj92DHhUR8vkAowCO8hg,33.1898329,35.310131899999995
صربا,كسروان,ChIJn9O8BIVAHxURBBoRWHcZL_Y,33.97738270000001,35.61836029999999
صربين,بنت جبيل,ChIJoQ0Dv-KCHhURzJZpzRio8yo,33.153709899999996,35.358762799999994
صريفا,صور,ChIJd13FOSKQHhUR5ncRK0g0Y40,33.281673600000005,35.39714229999999
صغار,البترون,ChIJLZtUIwpZHxURXqMHkf42634,34.2011239,35.695310799999994
صغبين,البقاع الغربي,ChIJmx4b4F_YHhURuIjpuqkaaBo,33.611701700000005,35.6983148
صفارية,جزين,ChIJkY4yLxHmHhURzgVaYaONB8k,33.5547919,35.4940635
صفد البطيخ,بنت جبيل,ChIJ24ml3AebHhURqsglJZA-HI0,33.200119,35.4326763
صفرا,بعلبك,ChIJ12zdkGUJIhURbP5KoTy3xn8,34.147985999999996,36.1663401
صليما,بعبدا,ChIJUSQVXXg5HxURmhdXIYyNK0M,33.8740255,35.695543799999996
صور,صور,ChIJlV2RL5B9HhURCHSZ-8Y_Ds8,33.2704888,35.2037641
صورات,البترون,ChIJ4fW8Omf9IRURuOaEmT_HFIw,34.2374649,35.7585474
صوفر,عاليه,ChIJ5yxzh946HxURTvEKytamYw4,33.8030916,35.701978999999994
صيدون,جزين,ChIJ73EQ5o3oHhURZFgE51VnIJ8,33.5210603,35.512127500000005
صير الغربية,النبطية,ChIJbdBSp0iOHhUR2h2KG0rRKls,33.3200643,35.3641087
ضهر ابو ياغي,البترون,ChIJrfx-ocNZHxURiqpIsIyAyG0,34.1898554,35.7267096
ضهر الاحمر,راشيَا,ChIJLRAowTbUHhURDDJQfjAi96M,33.5278527,35.8388559
ضهر الصوان,المتن,ChIJy-TGXhY5HxURlp6XqKR3rwg,33.8973958,35.6684005
ضهر العين,الكوره,ChIJm11tPCL3IRURrkJ6a9Tzwbw,34.3917891,35.8479571
ضهر المغارة,الشوف,ChIJfQjYek7iHhURGsPAadPGwNA,33.679720700000004,35.448174
طاران,المنية,ChIJg8_4yBsZIhUR2JIrjJ3kjj8,34.406442799999994,36.030708700000005
طبايا,صيدا,ChIJQcsUH4TuHhURVPXORDHWZrw,33.4876621,35.4400826
طبرجا,كسروان,ChIJ93FmnGlBHxUR_k6Igeim2jY,34.030268799999995,35.6289605
طفيل,بعلبك,ChIJGSXlbMGQGBURjC79s5XjwUM,33.8498751,36.36788749999999
طلوسه,مرجعيون,ChIJu3h6ylaXHhURArah0cpHj2g,33.2362586,35.485069700000004
طليا,بعلبك,ChIJJSnWf566GBURqEnOSigkr2g,33.936693,36.096846299999996
طنبوريت,صيدا,ChIJ81JUm0fuHhURluiv0vPJo6Q,33.5176943,35.4131337
طورا,صور,ChIJ83hGGaqIHhUR2Pbn2OZrIro,33.2935928,35.297627899999995
طورزا,بشري,ChIJZ1pjZL74IRURsEUsrbfyFlk,34.281922200000004,35.8979917
طورزيا,جبيل,ChIJSY4mYGVQHxURdr7Cf5RNONQ,34.1080491,35.7596255
طير حرفا,صور,ChIJhZoZ7dMqHBUR1Nwce_DAIoA,33.1269929,35.2190723
طير دبا,صور,ChIJL-YGKUKGHhURZuln-cdlKsA,33.2740896,35.2785041
طير فلسيه,صور,ChIJwR94tgaPHhURwIIbDDuwjtI,33.30897540000001,35.3478843
عابا,الكوره,ChIJLyu0ACD6IRURhJRf-7zrPMQ,34.3460291,35.8279213
عاريا,بعبدا,ChIJfxiZ2jY9HxURED0nIlm2KEY,33.829225,35.592429200000005
عاريه,جزين,ChIJ9dFwKMfdHhURvASJ3Yb0v1k,33.5704482,35.5938007
عازور,جزين,ChIJyZZGEKXnHhURfATvatvwqtg,33.559920399999996,35.5348888
عاصون,المنية,ChIJy0_j21YZIhURGktnCYk1FyE,34.3855091,36.0101261
عاليه شمالي,عاليه,ChIJX2n3Mm8YHxUR51Uo2tQtdfA,33.8100844,35.59733320000001
عاليه غربي,عاليه,ChIJ1QqYQcUiHxUR5vbxP0rH83g,33.810086299999995,35.597325899999994
عانا,البقاع الغربي,ChIJI-Mxs84oHxURavl5Z_IL4Q8,33.6925357,35.7612273
عانوت,الشوف,ChIJPzRcuCPhHhURvuMkJMoak78,33.6299722,35.515060299999995
عبا,النبطية,ChIJg9Nbc3KSHhURnJCNXESvOtk,33.3607344,35.4011052
عباسيه,صور,ChIJ2zRmZ6CIHhURdCHjWy9SO4E,33.29853629999999,35.2830678
عبدللي,البترون,ChIJbw0w3nJVHxUR4wX_1Id_cvc,34.249832,35.6642904
عبدين,بشري,ChIJhRKlps74IRURlEGcWrAzZXY,34.2734514,35.8869908
عبرا,صيدا,ChIJzQfps_bvHhURNlnC-nBYq7E,33.5664879,35.4059997
عبرين,البترون,ChIJbw0w3nJVHxUR4wX_1Id_cvc,34.249832,35.6642904
عبيدات,جبيل,ChIJj_hT3QJaHxURes7Z2RwvXDs,34.1650029,35.7292445
عبيه,عاليه,ChIJpwKUMwMfHxUR7OlSBupmLGM,33.7369225,35.52569829999999
عتشيت,مرجعيون,ChIJh7cDftSWHhURvKsZWeffLTU,33.2767735,35.4809446
عجلتون,كسروان,ChIJWSbauxJHHxUR2pJoO3LdcIw,33.9678362,35.6850701
عدبل,عكار,ChIJa_BJ7zE7IhURoPRXOpB2GAE,34.5351819,36.095771500000005
عدشيت,النبطية,ChIJh7cDftSWHhURvKsZWeffLTU,33.2767735,35.4809446
عدلون,صيدا,ChIJO34L2buLHhURoDXwma-D5Zc,33.4038299,35.273405100000005
عديسة,مرجعيون,ChIJx0VD9UqWHhUR5Jwhg5O096s,33.254428499999996,35.5424605
عرامون,كسروان,ChIJ8cg_hIBGHxURHOPhwEb-0fE,34.020048200000005,35.7018033
عرب الجل,صيدا,ChIJWdP_mJjuHhUREErHYtNLZAA,33.4827495,35.4557762
عربة قزحيا,زغرتا,ChIJFRYoIogCIhURDkjoeZeePoc,34.29368770000001,35.9275964
عربصاليم,النبطية,ChIJkQ9niLHrHhUR-B5X6WAHZ_4,33.4289821,35.5163851
عرجس,زغرتا,ChIJE8k7mjf4IRURfs-A1QuC7qc,34.330179,35.8815518
عرسال جنوبي,بعلبك,ChIJvbyQA-xvIhURxLfmTFqDqHc,34.17909960000001,36.420663399999995
عرسال شرقي,بعلبك,ChIJvbyQA-xvIhURxLfmTFqDqHc,34.17909960000001,36.420663399999995
عرسال شمالي,بعلبك,ChIJvbyQA-xvIhURxLfmTFqDqHc,34.17909960000001,36.420663399999995
عرطز,البترون,ChIJ6Vma7GH6IRURfY9O9AgIv68,34.36685429999999,35.7818814
عرقا,عكار,ChIJ37-Keo4kIhURdPkGBdeNQTY,34.534944,36.054601299999995
عرمتى,جزين,ChIJQ8MQK3DCHhURtloC_G9TK4Q,33.463860499999996,35.576507299999996
عرمون,عاليه,ChIJR9ipldceHxURdBILOheej4M,33.7594826,35.520460899999996
عزقي,المنية,ChIJOyZjwfMfIhURxlt50KgXJIU,34.4788556,35.9325815
عزه,النبطية,ChIJD5AXo63tHhURNHMeuLJdJe8,33.4537665,35.4310285
عشاش,زغرتا,ChIJz1BeZAseIhURphCqm-69SvM,34.411362100000005,35.9351359
عشقوت,كسروان,ChIJ3_Bd7kRGHxURlJgq5tGQz1U,33.9851074,35.710829100000005
عفصديق,الكوره,ChIJpyr066j7IRURSuTOkDAtrS0,34.3320936,35.788116200000005
عقتانيت,صيدا,ChIJBX3MzgXyHhURyECKbP_kO2g,33.4910864,35.3799438
عكار العتيقة,عكار,ChIJ3UeKAxg4IhUR9KMArwL7Iec,34.5248345,36.2418273
علما,زغرتا,ChIJpdDRZOb1IRUR7GNfKV0eu_4,34.4270724,35.898152
علما الشعب,صور,ChIJ0xhQX4XUHRURGHz9jnhJ3HE,33.1040979,35.180800500000004
علمات جنوبي,جبيل,ChIJ-7IzE1ZQHxURMi1GzCKynSs,34.109656799999996,35.7795333
علمات شمالي,جبيل,ChIJ-7IzE1ZQHxURMi1GzCKynSs,34.109656799999996,35.7795333
علمان,الشوف,ChIJR-gN-UPlHhURDn9vEkCZbd0,33.584996999999994,35.4071919
علي النهري,زحلة,ChIJuXugiUG2GBUR5lBv_Sv8CT8,33.8577,36.02588
عمارة شلهوب,المتن,ChIJcz--Kvg9HxURYC_T55pP0uU,33.8986804,35.5684415
عماره,عكار,ChIJS7lJdPkjIhURoH2QaykzjEM,34.5321463,36.0102866
عماطور,الشوف,ChIJ46mmzp_fHhUReMZTOdSbF_8,33.6435278,35.60858440000001
عمشيت,جبيل,ChIJEbqhFo5cHxUREOPsz9J-8bQ,34.148904400000006,35.6379896
عميق,الشوف,ChIJpd55tMghHxUR1sFDOks2vZc,33.7174854,35.582411799999996
عندقت,عكار,ChIJswCwzIFJIhURgGDv51L9e0M,34.5869016,36.3054868
عنقون,صيدا,ChIJC_l0C2TuHhURovtHPi2m3tU,33.4989835,35.428613
عوكر,المتن,ChIJO79hK0w-HxURYlPVaJhyl3Q,33.933708700000004,35.5957742
عيات,عكار,ChIJdZlw_ek5IhURwg8NyKsm0p0,34.53521370000001,36.1979321
عيتا الجبل,بنت جبيل,ChIJ7eVTf5EnHBURqPSSG-iK73g,33.120546000000004,35.43353090000001
عيتا الشعب,بنت جبيل,ChIJj1NACbopHBURAiQCgmbK0UY,33.0975932,35.33538529999999
عيتا الفخار,راشيَا,ChIJW28V5VcrHxURVKNpoXp19CY,33.63997979999999,35.905080100000006
عيتات,عاليه,ChIJi5ieXoYYHxURGAI1kBIfDqg,33.791599600000005,35.557252000000005
عيترون,بنت جبيل,ChIJ7eVTf5EnHBURqPSSG-iK73g,33.120546000000004,35.43353090000001
عيتنيت,البقاع الغربي,ChIJgeR-YF7ZHhUR4syiOUV3YX4,33.5613271,35.6702893
عيتيت,صور,ChIJpVzW7h6EHhUR4MqKDMsVpdI,33.2275416,35.3064684
عيحا,راشيَا,ChIJTVZqLoHUHhURIuZjjRC72H4,33.49901989999999,35.874924
عيدمون,عكار,ChIJN6cW9iBKIhURXH4Gx8fkfuU,34.5970643,36.2875492
عيمار,المنية,ChIJcVFTQXH1IRUR-kVRG1QRstU,34.463218499999996,35.899907299999995
عين ابو عبد الله,صور,ChIJgxNnP4iIHhURvI4H2Z4Djv0,33.3160635,35.2601412
عين الاسد الشميس,الشوف,ChIJodPYzPHjHhURevH_Uvb7oOU,33.638819500000004,35.4627562
عين التفاحة,المتن,ChIJhYopzwk4HxURnvyunJzAIJw,33.9328758,35.7265198
عين التينه,المنية,ChIJ5eXUGKEZIhUR7K-vYZ7AJh8,34.391203999999995,36.0489095
عين الجديدة,عاليه,ChIJ_4y_XTMjHxURutevP8tR5T4,33.8081374,35.630848799999995
عين الحلزون,عاليه,ChIJJ06j73sjHxUR4HnTuyz4UUg,33.7709278,35.647005799999995
عين الحور,الشوف,ChIJw2W7HqLhHhURYp67I9MlnfQ,33.6624152,35.5011763
عين الخروبة,المتن,ChIJcwc-pnw4HxURMBXH8ytrs3s,33.933719700000005,35.7010954
عين الدلب,صيدا,ChIJY0EUQ8_vHhURuIUhUPTSG1k,33.541106,35.4058249
عين الدلبه,كسروان,ChIJ-QHj5aBPHxURZEjOaOr5vXo,34.028532899999995,35.7670537
عين الرمانة,عاليه,ChIJnYO5nOoiHxUR9p0DX7pBknw,33.8045554,35.588778999999995
عين الريحانه,كسروان,ChIJT54D0qtAHxURjue1PypnXM8,33.9598117,35.64450479999999
عين الزيت,عكار,ChIJv0mC5-A2IhURQCmtusGm4k8,34.590527200000004,36.2001725
عين الزيتونة,المتن,ChIJHcC7tos3HxURLoAFgFfZftk,33.9051455,35.743818
عين السنديانة,المتن,ChIJLyoMWjA4HxURlFBBPgGRVSk,33.9027291,35.7284029
عين الصفصاف,المتن,ChIJQzQb2C84HxURtNr79LDmjGk,33.901676200000004,35.7298115
عين الصوانة,جبيل,ChIJyb-_GhZQHxUR4I-cza-w_s4,34.091402200000005,35.7619214
عين الفرديس,عاليه,ChIJ6ZXM2wEjHxURXKycbr_wuWs,33.780826700000006,35.609949
عين القبو,المتن,ChIJLV0irDhIHxUR8sZwF4HaS9U,33.9392316,35.7620401
عين المير,جزين,ChIJScMTzkbvHhURCJrnFtLBLGM,33.5362599,35.4621585
عين بعال,صور,ChIJ5eqATsWGHhURyqJtIqDRNvE,33.2335025,35.2701389
عين بورضاي,بعلبك,ChIJKcenRLKjGBURnD8f5kWvFP0,33.991178000000005,36.201867299999996
عين بوسوار,النبطية,ChIJmzilRXXpHhURUqMfn-seMFA,33.4739429,35.5190125
عين تنتا,عكار,ChIJDQZ8SS43IhUR0m0M65sao_Y,34.584201,36.184046
عين جرفا,حاصبيا,ChIJ0VGx2pLGHhUR9icSlDeBTQ0,33.3821598,35.6849529
عين جرين,جبيل,ChIJITuNSj1QHxURbtUGvw0fFt0,34.086714,35.7638067
عين حرشه,راشيَا,ChIJU56IrDLQHhURZLm24Hd9GCM,33.4566297,35.784198700000005
عين داره,عاليه,ChIJg3RzmrM6HxUR7Dq_oQEWzfI,33.7814066,35.7252364
عين درافيل,عاليه,ChIJ9-mln-YeHxURyqdenbdyb1g,33.748222999999996,35.50757479999999
عين زبده,البقاع الغربي,ChIJT1gHQH7YHhURfMlO4ydOl4w,33.622371799999996,35.7030023
عين زحلتا,الشوف,ChIJ6y4yQ6wlHxURohOyNXI0c9A,33.7413374,35.7004322
عين سعاده,المتن,ChIJMaEDbaY9HxURfKWt5TRRKqs,33.864011600000005,35.59710220000001
عين عار,المتن,ChIJswQeMdg-HxURmsRKK2yiy0k,33.9211511,35.6414318
عين عرب,مرجعيون,ChIJkS73U-S-HhURAkl8R7pAHn0,33.296738899999994,35.6235794
عين عطا,راشيَا,ChIJnaLj2s3PHhURNtp3w1oTeaQ,33.436615100000004,35.7794641
عين عكرين,الكوره,ChIJVxi3yUv5IRUR-q8tUdBobWM,34.285647600000004,35.846604299999996
عين علق,المتن,ChIJbwGfzNY4HxUR3gRmMk157Lo,33.9215909,35.660469899999995
عين عنوب,عاليه,ChIJNdPjmewYHxURkPJdZ4EBYp0,33.7859655,35.5422486
عين قانا,النبطية,ChIJWW2SPG7pHhURmEIr5zyO1Xc,33.471835999999996,35.5102412
عين قني,الشوف,ChIJGy46QXHfHhURDLAOQ0X6tBI,33.6492234,35.611163899999994
عين قنيا,حاصبيا,ChIJTcCOstDFHhUR0K5UeyFZf9c,33.3987925,35.707182200000005
عين كسور,عاليه,ChIJgQWz0DwfHxUR7srxK_HtxAc,33.7470523,35.533577799999996
عين كفاع,جبيل,ChIJXVDikJxZHxURdNOxwyI70Zc,34.1905764,35.6943844
عين كفرزبد,زحلة,ChIJp_H4PHzJGBUR8MYi0fenirU,33.7956852,36.0062037
عين مجدلين,جزين,ChIJleVdiyPdHhURmFmuRN4aU5g,33.521483,35.6026294
عين موفق,بعبدا,ChIJ-yBr_187HxURbgQDIv9KV0k,33.82155729999999,35.6524717
عين وزين,الشوف,ChIJn5UHR-wgHxUR0JN0CbSx6ic,33.6752855,35.6219521
عين يعقوب,عكار,ChIJDxRfuqI5IhURtk3n-be-4rI,34.519288700000004,36.198830900000004
عيناب,عاليه,ChIJD4Z9-LYYHxUR5PeIPAqqVOU,33.7663687,35.546662700000006
عيناتا,بعلبك,ChIJB4D-WRIGIhURgHMmV67lsls,34.186543900000004,36.0808681
عينبال,الشوف,ChIJYWODD23gHhURZpVZzE9v2WE,33.6618015,35.5623652
عينطورة,المتن,ChIJrbYqcq83HxURTEv3bHeLBk4,33.885703799999995,35.7744671
عينطوره,كسروان,ChIJHW26M1o_HxUR-rmZ3wFpPgc,33.9579891,35.6355268
عينطورين,زغرتا,ChIJFya5tPkCIhURKkfcqPwN9V0,34.288205,35.9465255
عيون الغزلان,عكار,ChIJiQa8oBUiIhUR-BSscmxEDCw,34.4728902,36.0213041
غادير,كسروان,ChIJ7wzUhrxAHxUR6llvJTDCneQ,33.9794609,35.6376806
غباله,كسروان,ChIJu2zOz3VFHxURLlPP7nXBS1Y,34.0534017,35.7235765
غدراس,كسروان,ChIJjWZu4D5EHxUR6uKGWXjHsBI,34.0442744,35.6791912
غرزوز,جبيل,ChIJ9QWOJ-RbHxURSLk7CJ4G8eI,34.1838105,35.6688964
غرفين,جبيل,ChIJRyD6K5tbHxURDsxigxW84LE,34.1524562,35.665474200000006
غريفة,الشوف,ChIJV9--i4jgHhURjE-9gWjMPdQ,33.63731569999999,35.553719799999996
غزه,البقاع الغربي,ChIJ2S28JwAsHxURDuZtQLCREoQ,33.6679132,35.8280929
غزير المعاملتين,كسروان,ChIJY4tG4i5BHxURyM6uF5sHj60,34.006229499999996,35.645201899999996
غلبون,جبيل,ChIJRWBr-ylaHxURBs5u5_MS0-c,34.174499600000004,35.7030374
غوسطا,كسروان,ChIJlYmHDB9HHxURoKB8lx86v1U,33.9918137,35.672748799999994
غوما,البترون,ChIJCwlz2qNYHxURmHIDmp8reck,34.249832,35.6642904
فاريا,كسروان,ChIJv-1t74NOHxUR9LTnkBoBL14,34.0122649,35.8236693
فالوغا,بعبدا,ChIJ6REzZqcwHxURpG06ke5LSiY,33.8377387,35.7413136
فتري,جبيل,ChIJ3-A9RDBFHxUREj95kl3iEZA,34.0868348,35.7096929
فتقا,كسروان,ChIJWym3Px1EHxURfiCNSXkoefQ,34.0332598,35.665476399999996
فدار,جبيل,ChIJS_IkPl9DHxURrt8niZ0Usv8,34.0985261,35.65168980000001
فرات,جبيل,ChIJo9xbA8pRHxURHjc5aE5i_FE,34.0871576,35.7894931
فرحت,جبيل,ChIJl9uTCWpQHxURxsQJ-Pstnrw,34.1007655,35.7624193
فرون,بنت جبيل,ChIJDQi6K6-RHhURGIMwl-9Ge2c,33.2967868,35.4286469
فريديس,عكار,ChIJEY_hEng2IhURSCAUl4N34M8,34.6147321,36.2292852
فغال,جبيل,ChIJy1ApPkhZHxURKuY6eZK1620,34.2078799,35.6771131
فلاوي,بعلبك,ChIJ4SwPj_aoGBUReznxyL6auhw,34.090416,36.0613594
فنيدق,عكار,ChIJf8j3uaw-IhURitAhrOzp1WI,34.4766476,36.182713299999996
فيطرون,كسروان,ChIJ8TgljR5GHxURAITZl2iqSIc,33.992194700000006,35.73740720000001
فيع,الكوره,ChIJ8_GZBlf6IRURxEo_Bka_W_U,34.3482274,35.7873846
قاع الريم,زحلة,ChIJBd6C2IFKHxURpCzK6AYXDBc,33.884118799999996,35.8752279
قاقعية الجسر,النبطية,ChIJFQyZ5oWRHhURYnGOK4QqzzM,33.3245537,35.424456799999994
قاقعية الصنوبر,صيدا,ChIJSS1nudWMHhURVOm_zI-5xNQ,33.4309365,35.3448167
قانا,صور,ChIJUSi81VWBHhURdkQeDHt3oZU,33.2083135,35.3002132
قبة شمرا,عكار,ChIJJ0IY9AMkIhURllPFHZ5pZFQ,34.54269,36.0075031
قبريخا,مرجعيون,ChIJxwC-LbqQHhURYJ7QhOs9LFY,33.252375,35.4647334
قبعيت,عكار,ChIJEQ2pLjY9IhUR_iEFIcbzA_U,34.448904399999996,36.0971411
قبولا,عكار,ChIJb6CRgow5IhURTN3nKcJ2asE,34.533539700000006,36.1817487
قبيع,بعبدا,ChIJN_c1_B07HxURyJyGa-RD6Dc,33.8124408,35.6965729
قتاله,بعبدا,ChIJMVYbHm07HxURtMf8ZOTzB9g,33.82239570000001,35.6734816
قرحا,بعلبك,ChIJL89yjXAMIhURlI-oBtown1A,34.16655739999999,36.207608799999996
قرحيا,المنية,ChIJLz5Idq8iIhURnKujU-zGBD0,34.442482700000006,36.079355
قرصيتا,المنية,ChIJwQ_RX7wZIhURSL1OO9wmFhc,34.387696399999996,36.059580100000005
قرطاضه,بعبدا,ChIJW77kJVs8HxURIGnAzuyqySM,33.860205799999996,35.623585399999996
قرقريا,جبيل,ChIJTS_uDPJRHxURzF0Xd-nkQ00,34.074569,35.8175433
قرنايل,بعبدا,ChIJeeC6_fU5HxUR6HFciduHq54,33.8570828,35.7241895
قرنة الحمرا,المتن,ChIJvURu5TA_HxURqhqIcSNAiTs,33.93550220000001,35.649388099999996
قرنة شهوان,المتن,ChIJqSCUQug-HxURgkaIvBwBQ7A,33.9180056,35.6428262
قره باش,زغرتا,ChIJZfbGabX3IRUR1IspTDtUV5Q,34.3858794,35.894501899999995
قشلق,عكار,ChIJ8X3UrT0xIhURuoSOMBU0tS0,34.6142162,36.15693600000001
قصرنبا,بعلبك,ChIJ7-hHKx60GBUR1viTRbagv9s,33.9023278,36.0020629
قلاويه,بنت جبيل,ChIJhS3c23WQHhURtkoUf-RvGJ8,33.255204600000006,35.4175506
قلحات,الكوره,ChIJ0RvHVfT6IRUR-NSu74Y6QU0,34.3594388,35.7813609
قلعه,بعلبك,ChIJ-W3XYfcFIhURUoa9jyOx_DA,34.210987100000004,36.085471999999996
قلعه غربي,بعلبك,ChIJ-W3XYfcFIhURUoa9jyOx_DA,34.210987100000004,36.085471999999996
قلود الباقية,عكار,ChIJwWWjtBMjIhUR9Il1jzvTiIE,34.496623299999996,36.0595051
قنابة برمانا,المتن,ChIJVSF8gII-HxURQueOV2Pi698,33.8939258,35.616407099999996
قنابة صليما,المتن,ChIJRal1D6M5HxUR6jJR3Ft9ktQ,33.8853398,35.6922305
قنات,بشري,ChIJueS957r4IRUR8HHQk6NSXpw,34.250651500000004,36.011732200000004
قناريت,صيدا,ChIJ6a9pUInxHhUROr8JPy4s6H4,33.5108828,35.3648399
قنافذ,الهرمل,ChIJK0ibr75PIhURFhyVnPSE3PM,34.499970000000005,36.409909999999996
